"Y","X"
"1",2,2.37167223227518
"2",8,0.587525871354826
"3",10,1.66165646008595
"4",1,1.47864805224335
"5",2,0.0712331196014816
"6",0,1.00323720300931
"7",3,1.56632204497775
"8",2,0.902524276268236
"9",9,-1.64978755656929
"10",1,0.407288322007213
"11",0,1.46606704437039
"12",1,1.80253504038076
"13",1,0.667506398426046
"14",4,1.40578102871748
"15",10,1.11167706381902
"16",1,0.755435391077029
"17",9,-0.998820599654612
"18",4,1.39452907794027
"19",0,1.21048222630262
"20",10,1.3056484186886
"21",2,-0.603694078851102
"22",0,0.537130255295135
"23",0,-0.136077921350233
"24",8,2.47208523232811
"25",9,2.04939821724931
"26",2,1.31197723752973
"27",9,1.10253482902034
"28",1,-0.336187715348863
"29",0,-0.634856250104844
"30",0,1.17214211359604
"31",7,3.0929609352223
"32",5,-0.20045541393787
"33",10,1.57597795526246
"34",0,0.471296487333343
"35",0,1.73517017678803
"36",5,0.369855099405745
"37",4,1.09776910659485
"38",2,-0.262219701444928
"39",10,2.21266176120765
"40",1,0.655566376583041
"41",10,1.95792186840425
"42",6,1.27477747284246
"43",4,0.286872802127469
"44",10,-0.97063971786169
"45",0,0.0372432210946533
"46",0,3.44937695719096
"47",1,0.760743959855435
"48",0,-1.49930441568973
"49",2,1.80103216837325
"50",0,1.25091871100915
"51",7,1.88225151365265
"52",3,0.852514502751413
"53",0,0.930141164665693
"54",6,0.771756756279432
"55",3,-0.260248177816108
"56",10,0.890625189690752
"57",6,0.450180438194812
"58",8,-2.89831853953298
"59",2,0.327685116647937
"60",3,-0.304807901505098
"61",1,1.51431254664134
"62",1,-0.496341179912271
"63",0,0.78971317601526
"64",3,0.246788398874364
"65",0,0.0232307959400047
"66",1,-0.544299994932266
"67",1,-0.0476707319718506
"68",1,2.20651370030211
"69",3,0.44780837829702
"70",6,1.49946462484473
"71",10,2.70382695755543
"72",10,1.84810597031448
"73",9,0.72284115638068
"74",10,1.60740082868455
"75",9,0.986114047077402
"76",6,-0.865857611680268
"77",0,1.10345803319441
"78",9,-0.253232077917051
"79",5,0.762079948770299
"80",2,1.32670044526402
"81",0,2.0177840389732
"82",6,1.10231858977043
"83",2,-0.768347910891861
"84",4,0.877051426832856
"85",0,0.048023034773532
"86",2,1.20678045934636
"87",4,1.92448440790553
"88",7,0.146558312252546
"89",0,0.416817669644596
"90",6,1.47105627431137
"91",0,0.323464714622535
"92",10,0.643650279657113
"93",0,-0.361148940711805
"94",4,0.601312305850049
"95",0,0.318655615442594
"96",4,3.44529771300439
"97",2,2.63543649688077
"98",0,2.70293641172728
"99",1,-0.367376083117892
"100",2,0.492415472594243
"101",8,-0.343191710432148
"102",0,-0.217751779880341
"103",10,2.42189112717065
"104",5,1.23920710748169
"105",6,1.41805036881313
"106",4,1.70750534641332
"107",9,1.04329104721295
"108",10,2.01381137587807
"109",10,2.3541912878135
"110",1,0.87935441723846
"111",1,1.41676255865787
"112",1,2.08669401091359
"113",1,0.399178816420331
"114",3,-1.47681906611447
"115",3,0.517361021730717
"116",3,1.79944886260488
"117",10,2.84599341712901
"118",0,-0.239955312096733
"119",0,1.62007295586003
"120",9,1.12037800347005
"121",1,-0.116537439984334
"122",0,1.4733290672356
"123",1,1.27864066577505
"124",9,1.72224339634814
"125",2,2.39445671527567
"126",7,0.426274107390659
"127",1,1.48351158708946
"128",3,1.52297082439317
"129",0,1.04647714560704
"130",10,2.054378978213
"131",6,1.79603948701631
"132",0,1.26603636254286
"133",3,0.768960615228435
"134",1,0.72289469528274
"135",6,1.75269888629936
"136",8,0.837444891000246
"137",0,1.98176583152393
"138",1,-0.263649077900331
"139",2,0.0636633633937066
"140",2,1.61381352837369
"141",8,-0.209705925782436
"142",6,0.30855387484631
"143",3,1.65808255079102
"144",6,1.83982967152461
"145",5,1.76547288269996
"146",10,1.97123408181561
"147",6,0.685404077013689
"148",4,2.20154367883491
"149",1,1.6475989939415
"150",2,-0.0204559230323902
"151",8,1.53373689989486
"152",3,1.62408195576948
"153",1,1.25374386062245
"154",6,2.35170799029344
"155",3,1.35493394235107
"156",6,1.63588557159626
"157",0,0.179921039794668
"158",0,2.1664123206114
"159",0,2.29206537853726
"160",8,0.153860007768013
"161",7,1.83496992763807
"162",1,-1.26758473984348
"163",0,0.824657042282517
"164",0,-0.188616639698221
"165",10,1.92385473814529
"166",9,0.00141788728955128
"167",0,1.39103387476034
"168",0,0.181566545307506
"169",3,1.36512181676529
"170",0,1.40978709484089
"171",1,1.69541301170054
"172",10,0.821591291123539
"173",1,2.14397824752586
"174",10,0.280355582318849
"175",2,2.33620652166739
"176",8,3.42783334785407
"177",3,0.876821651680482
"178",7,0.482017266219269
"179",0,1.32022602170644
"180",4,0.801886402855136
"181",0,0.24654023850552
"182",10,0.418666194464974
"183",0,1.74994870827045
"184",6,1.20210489252527
"185",4,2.22421396445988
"186",3,1.0866996613413
"187",0,3.45166985631904
"188",4,2.25583036022234
"189",1,1.02249262984439
"190",10,1.65954791834368
